0,0.0003662109375
0.0088563999161124,0.00091552734375
0.021450099535286,0.00115966796875
0.027843799442053,0.001373291015625
0.036794999614358,0.001495361328125
0.041552399750799,0.0015869140625
0.048949899617583,0.001678466796875
0.055475099477917,0.0018310546875
0.06417669961229,0.001983642578125
0.075933400075883,0.0020751953125
0.085615000221878,0.00213623046875
0.096672400366515,0.002166748046875
0.10360080050305,0.002227783203125
0.11241640010849,0.002288818359375
0.12486350024119,0.0023193359375
0.13425929984078,0.002349853515625
0.15197589993477,0.00238037109375
0.16741429967806,0.002410888671875
0.2016898994334,0.00244140625
0.48718760116026,1.50244140625
0.56478200061247,2.9874267578125
0.59887990122661,4.4575805664062
0.64651400176808,5.9130249023438
0.69009980233386,7.3539123535156
0.75058610318229,8.7803955078125
0.79451740346849,10.192626953125
0.84123910358176,11.590728759766
0.89021720271558,12.974853515625
0.93853490334004,14.345123291016
1.0080798035488,15.701690673828
1.0439227037132,17.044708251953
1.0910952044651,18.374298095703
1.1445213034749,19.690582275391
1.2062800023705,20.993713378906
1.2554615018889,22.283813476562
1.3048690026626,23.561004638672
1.3433379027992,24.825408935547
1.3921117028221,26.077178955078
1.454004202038,27.316436767578
1.5068663018756,28.543304443359
1.5421395027079,29.757904052734
1.591558302287,30.960357666016
1.6427344032563,32.150787353516
1.6977688036859,33.329299926758
1.7561411047354,34.496032714844
1.805606703274,35.651092529297
1.838642003946,36.79460144043
1.9062016038224,37.926681518555
1.9496766040102,39.047439575195
2.003629704006,40.156997680664
2.0401501040906,41.255447387695
2.0964963035658,42.342910766602
2.1486025033519,43.419509887695
2.1993655031547,44.485336303711
